#filetype=fc_ob_pairs
#mode=aod
#fieldpair_label=nolabel
#fieldpair_title=
#fieldpair_units=
#ob_field_used=AOT-500nm
#fc_field_used=aod500
#ob_source=aeronet_1.5
#ob_wavelength=500
#fc_wavelength=500
#fc_expid=mc0074
#fc_composite=
#fc_startdate=2020-11-01 00:00:00
#fc_enddate=2020-11-30 00:00:00
#fc_start_hrs=00
#fc_ranges=3,6,9,12,15,18,21,24
#fc_range_premeaning_bins=n/a
#fc_ranges_postaverage=3,6,9,12,15,18,21,24
#fc_startdate_actual=2020-11-01 00:00:00
#fc_enddate_actual=2020-11-30 00:00:00
#fc_start_hrs_actual=00
#fc_ranges_actual=3,6,9,12,15,18,21,24
#fc_dayskip=0
#fc_refdate=n/a
#fc_ranges_remapped=0
#premeaning_period=0
#sites=<ALL_WITH_DATA>
#sites_actual=ARM_Graciosa,ARM_SGP,ASI_Malindi,ATHENS-NOA,Adelaide_Site_7,AgiaMarina_Xyliatou,Alta_Floresta,Amazon_ATTO_Tower,American_Samoa,Ames,Amity_Univ_Gurgaon,Amsterdam_Island,Anmyon,Appalachian_State,Aras_de_los_Olmos,Arcachon,Aubiere_LAMP,BMKG_Jakarta,BONDVILLE,Badajoz,Bakersfield,Bandung,Bangkok,Bayfordbury,Beijing,Beijing-CAMS,Beijing_RADI,Belsk,Berlin_FUB,Bhola,Bidur,Billerica,Birkenes,Brest_MF,Brookhaven,Brussels,Bukit_Kototabang,Bure_OPE,Burjassot,CARTEL,CATUC_Bamenda,CCNY,CEILAP-BA,CEILAP-Comodoro,CEILAP-Neuquen,CEILAP-RG,CUIABA-MIRANDA,CUT-TEPAK,Cabauw,Cabo_da_Roca,Cachoeira_Paulista,CalTech,Camborne_MO,Campus_USACH,Cape_Fuguei_Station,Cape_San_Juan,Capo_Verde,Cascade_Airport,Catalina,Chapais,Chiang_Mai_Met_Sta,Chiba_University,Chilbolton,Coruna,Croisic_UTLN,DRAGON_Hakuba,DRAGON_Iida,DRAGON_Ina,DRAGON_Kofu,DRAGON_Matsumoto,DRAGON_Minowa,DRAGON_Mt_Krigamine,DRAGON_Omachi,DRAGON_Suwa,DRAGON_Takayama,Dakar_Belair,Dalanzadgad,Davos,Dayton,Debrzyna_PULS,Denver_LaCasa,Dhaka_University,Dibrugarh_Univ,Doi_Ang_Khang,Douliu,Dunkerque,Durban_UKZN,Dushanbe,EPA-NCU,EPA-Res_Triangle_Pk,ETNA_VENA,EastMalling_MO,Egbert,El_Arenosillo,Erlin,Ersa,Escudero_Station,Evora,FZJ-JOYCE,Finokalia-FKL,Fort_McKay,Fort_McMurray,Fresno_2,Fukue,Fukuoka,GSFC,Gandhi_College,Gangneung_WNU,Georgia_Tech,Girardota_Colombia,Glasgow_MO,Gobabeb,Goldstone,Gosan_NIMS_SNU,Gozo,Granada,Grand_Forks,Granite_Island,Guadeloup,Gwangju_GIST,HESS,Halifax,Hampton_University,Hankuk_UFS,Helsinki,HohenpeissenbergDWD,Hong_Kong_PolyU,Hong_Kong_Sheung,Huancayo-IGP,Hyytiala,IMPROVE-MammothCave,Ilorin,Izana,Jaipur,Jambi,Ji_Parana_SE,KAUST_Campus,Kanpur,Kanzelhohe_Obs,Kaohsiung,Karachi,Karlsruhe,Kellogg_LTER,Kluane_Lake,Koforidua_ANUC,Kuching,Kuwait_University,Kyiv,La_Jolla,La_Laguna,La_Parguera,La_Paz,Lamezia_Terme,Lampedusa,Lecce_University,Leipzig,Lerwick_MO,Lille,Los_Alamos,Lubango,Lulin,MCO-Hanimaadhoo,MD_Science_Center,Madrid,Magurele_Inoe,Maido_OPAR,Mainz,Majadas,Maldives_Gan,Mandalay_MTU,Manila_Observatory,Masdar_Institute,Maun_Tower,Medellin,Meridian_DEQ,MetObs_Lindenberg,Metsi,Mezaira,Migal,Mingo,Minsk,Misamfu,Missoula,Modena,Mongu_Inn,Monterey,Montevideo_FING,Munich_University,Murcia,NASA_Ames,NASA_KSC,NASA_LaRC,ND_Marbel_Univ,NEON-CPER,NEON-Disney,NEON_Bartlett,NEON_CLBJ,NEON_CVALLA,NEON_GRSM,NEON_GUAN,NEON_Harvard,NEON_KONZ,NEON_LENO,NEON_MLBS,NEON_MOAB,NEON_NIWO,NEON_NOGP,NEON_OAES,NEON_ONAQ,NEON_ORNL,NEON_OSBS,NEON_PUUM,NEON_RMNP,NEON_SCBI,NEON_SERC,NEON_SJER,NEON_SRER,NEON_Sterling,NEON_TALL,NEON_TEAK,NEON_UKFS,NEON_UNDE,NEON_WOOD,NEON_WREF,NEON_YELL,NSPO_Taiwan,Namibe,Napoli_CeSMA,Narsarsuaq,Niassa,Nicosia,Niigata,Nong_Khai,Noto,OHP_OBSERVATOIRE,Osaka,PNNL,Palaiseau,Palangkaraya,Palencia,Palma_de_Mallorca,Paris,Pickle_Lake,Pilar_Cordoba,Pokhara,Pontianak,Poprad-Ganovce,Pretoria_CSIR-EC,Punta_Arenas_UMAG,QOMS_CAS,Quito_USFQ,REUNION_ST_DENIS,Raciborz,Ragged_Point,Railroad_Valley,Rame_Head,Red_Mountain_Pass,Rexburg_Idaho,Rhyl_MO,Rimrock,Rio_Branco,Rome_La_Sapienza,Rome_Tor_Vergata,Roque_Muchachos,SANTA_CRUZ_UTEPSA,SEDE_BOKER,SEGC_Lope_Gabon,SERC,SP-EACH,SP_Bayboro,Saada,Sakeji_School,Salton_Sea,San_Cristobal_USFQ,Santa_Cruz_Tenerife,Santa_Monica_Colg,Santiago_Beauchef,Santiago_Beauchef_2,Sao_Paulo,Saturn_Island,Seoul_SNU,Sevilleta,Silpakorn_Univ,Simonstown_IMT,Singapore,Sioux_Falls,Skukuza,Sofia_IEBAS,Songkhla_Met_Sta,Sorong,South_Pole_Obs_NOAA,Sra_Kaeo,St_Helena,St_Louis_University,Stornoway_MO,Strzyzow,Tabernas_PSA-DLR,Taipei_CWB,Tallahassee,Tamanrasset_INM,Taylor_Ranch_TWRS,Teide,Tel-Aviv_University,Thessaloniki,Timisoara,Toravere,Toronto,Toulon,Toulouse_MF,Trelew,Tucson,Tudor_Hill,Tumbarumba,UCSB,UEM_Maputo,UNC-Palmira,UPC-GEAB-Valledupar,USDA_ALARC,USGS_Flagstaff_ROLO,U_of_Wisconsin_SSEC,Ubon_Ratchathani,Univ_of_Auckland,Univ_of_Houston,Univ_of_Nevada-Reno,Upington,Valladolid,Vienna_BOKU,Vienna_UNIVIE,VirginiaTech,Warsaw_UW,Weizmann_Institute,White_Sands_HELSTF,Windpoort,Xitun,Yakutsk,Yonsei_University,Yuma,Zaragoza,Zugspitze_KIT
#nsites_actual=339
#area_shortname=global
#area_title=Global
#area=-90,-180,90,180
#missing_data_indicator=-9999
#source_dir=/home/na/nal/ver0D/9.6
#site_weighting=none
#voronoi_maxr=n/a
#column_titles=validity_time,forecast_range,site_id,lat,lon,fc,ob
20201101 06:00,6.00000,Nong_Khai,17.87720,102.7167,0.22038580,0.10518987
20201101 06:00,6.00000,Poprad-Ganovce,49.03500,20.32200,0.041431248,0.033590086
20201101 06:00,6.00000,QOMS_CAS,28.36500,86.94806,0.079771504,0.049645790
20201101 06:00,6.00000,SEDE_BOKER,30.85500,34.78222,0.44288614,0.36772016
20201101 06:00,6.00000,Sakeji_School,-11.23296,24.31200,0.37448534,0.45644113
20201101 06:00,6.00000,Singapore,1.297667,103.7804,0.39685711,0.34666117
20201101 06:00,6.00000,Songkhla_Met_Sta,7.184387,100.6046,0.34284902,0.31607199
20201101 06:00,6.00000,Strzyzow,49.87860,21.86130,0.064697772,0.063817319
20201101 06:00,6.00000,Tamanrasset_INM,22.79000,5.530000,0.12063359,0.057632866
20201101 06:00,6.00000,Tel-Aviv_University,32.11290,34.80620,0.29521176,0.43586566
20201101 06:00,6.00000,Tumbarumba,-35.70830,147.9499,0.089408435,0.094227181
20201101 06:00,6.00000,Ubon_Ratchathani,15.24552,104.8710,0.088778652,0.13421847
20201101 06:00,6.00000,Univ_of_Auckland,-36.85262,174.7681,0.12638856,0.076244888
20201101 06:00,6.00000,Upington,-28.37900,21.15600,0.11837903,0.069709031
20201101 06:00,6.00000,Windpoort,-19.36556,15.48278,0.24940784,0.29694754
20201101 09:00,9.00000,ASI_Malindi,-2.996000,40.19450,0.12182256,0.12704338
20201101 09:00,9.00000,AgiaMarina_Xyliatou,35.03800,33.05770,0.14015628,0.28462180
20201101 09:00,9.00000,Amity_Univ_Gurgaon,28.31733,76.91603,0.43883836,0.43512126
20201101 09:00,9.00000,Aras_de_los_Olmos,39.94500,-1.101600,0.056366410,0.019332659
20201101 09:00,9.00000,BMKG_Jakarta,-6.155239,106.8412,0.43795925,1.5974460
20201101 09:00,9.00000,Beijing,39.97689,116.3814,0.18240955,0.17682570
20201101 09:00,9.00000,Beijing-CAMS,39.93333,116.3167,0.19804527,0.18532635
20201101 09:00,9.00000,Bidur,27.89550,85.14010,0.25896263,0.10146978
20201101 09:00,9.00000,Burjassot,39.50800,-0.4180000,0.10252956,0.084673008
20201101 09:00,9.00000,CEILAP-BA,-34.56667,-58.50000,0.10144541,0.068689852
20201101 09:00,9.00000,CEILAP-Comodoro,-45.79215,-67.46288,0.19224724,0.095192000
20201101 09:00,9.00000,CUT-TEPAK,34.67480,33.04275,0.18728067,0.26554680
20201101 09:00,9.00000,Capo_Verde,16.73250,-22.93550,0.20045860,0.18024222
20201101 09:00,9.00000,Dakar_Belair,14.70170,-17.42560,0.67158371,0.48977055
20201101 09:00,9.00000,Dalanzadgad,43.57722,104.4192,0.11591370,0.064077146
20201101 09:00,9.00000,Davos,46.81292,9.843800,0.069321163,0.27706501
20201101 09:00,9.00000,Douliu,23.71170,120.5448,0.56561655,0.62804669
20201101 09:00,9.00000,Dushanbe,38.55326,68.85791,0.12607010,0.26370107
20201101 09:00,9.00000,EPA-NCU,24.96753,121.1855,0.17967728,0.14857706
20201101 09:00,9.00000,Gandhi_College,25.87100,84.12794,0.62810975,0.69185420
20201101 09:00,9.00000,Gobabeb,-23.56162,15.04106,0.17542450,0.098565349
20201101 09:00,9.00000,Gozo,36.03414,14.26469,0.064246140,0.051786806
20201101 09:00,9.00000,Granada,37.16400,-3.605000,0.085716926,0.079859210
20201101 09:00,9.00000,HESS,-23.27300,16.50294,0.14979120,0.075244322
20201101 09:00,9.00000,Hong_Kong_Sheung,22.48330,114.1166,0.65350306,0.58226945
20201101 09:00,9.00000,Ilorin,8.320000,4.340000,0.38696682,0.62047181
20201101 09:00,9.00000,Izana,28.30932,-16.49906,0.13692841,0.052773360
20201101 09:00,9.00000,KAUST_Campus,22.30483,39.10283,0.67553502,0.62259027
20201101 09:00,9.00000,Kanpur,26.51278,80.23164,0.58149850,1.1755263
20201101 09:00,9.00000,Kanzelhohe_Obs,46.67800,13.90700,0.089920424,0.38682315
20201101 09:00,9.00000,Kuwait_University,29.32500,47.97100,0.48250809,0.38186075
20201101 09:00,9.00000,La_Laguna,28.48194,-16.32111,0.18378945,0.12712077
20201101 09:00,9.00000,Lampedusa,35.51667,12.63167,0.064768739,0.062214110
20201101 09:00,9.00000,Lecce_University,40.33511,18.11139,0.33251116,0.12557935
20201101 09:00,9.00000,Lulin,23.46861,120.8736,0.22435153,0.037444422
20201101 09:00,9.00000,MCO-Hanimaadhoo,6.776350,73.18318,0.48076564,0.86035711
20201101 09:00,9.00000,Madrid,40.45190,-3.723950,0.22931583,0.10497286
20201101 09:00,9.00000,Magurele_Inoe,44.34829,26.03070,0.10034584,0.063469022
20201101 09:00,9.00000,Maido_OPAR,-21.07985,55.38309,0.17636546,0.031873550
20201101 09:00,9.00000,Maldives_Gan,-0.6905000,73.15000,0.085646607,0.13144943
20201101 09:00,9.00000,Mandalay_MTU,21.97290,96.18613,0.42833713,0.15316098
20201101 09:00,9.00000,Maun_Tower,-19.90000,23.55000,0.26008904,0.53884740
20201101 09:00,9.00000,Mezaira,23.14500,53.77861,0.20965391,0.15949445
20201101 09:00,9.00000,Migal,33.23639,35.57828,0.32152593,0.40104962
20201101 09:00,9.00000,Minsk,53.92000,27.60100,0.15107214,0.15710408
20201101 09:00,9.00000,Misamfu,-10.17120,31.22410,0.32071787,0.37824764
20201101 09:00,9.00000,Mongu_Inn,-15.26667,23.13433,0.19362774,0.40250790
20201101 09:00,9.00000,Murcia,38.00100,-1.170700,0.13803752,0.095753248
20201101 09:00,9.00000,Nicosia,35.14063,33.38135,0.16014634,0.26479311
20201101 09:00,9.00000,Nong_Khai,17.87720,102.7167,0.22348358,0.13970973
20201101 09:00,9.00000,OHP_OBSERVATOIRE,43.93500,5.710000,0.072585456,0.14996928
20201101 09:00,9.00000,Palangkaraya,-2.227990,113.9462,0.21700515,0.098864855
20201101 09:00,9.00000,QOMS_CAS,28.36500,86.94806,0.082810059,0.037529928
20201101 09:00,9.00000,Roque_Muchachos,28.76390,-17.89390,0.12989751,0.056179196
20201101 09:00,9.00000,SEDE_BOKER,30.85500,34.78222,0.43005490,0.38046899
20201101 09:00,9.00000,Saada,31.62583,-8.155830,0.095749334,0.11236332
20201101 09:00,9.00000,Sakeji_School,-11.23296,24.31200,0.26108688,0.33717897
20201101 09:00,9.00000,Santa_Cruz_Tenerife,28.47253,-16.24736,0.19258285,0.15504972
20201101 09:00,9.00000,Silpakorn_Univ,13.81931,100.0412,0.86979496,0.90857143
20201101 09:00,9.00000,Simonstown_IMT,-34.19272,18.44567,0.053995542,0.046269909
20201101 09:00,9.00000,Singapore,1.297667,103.7804,0.39522228,0.28018501
20201101 09:00,9.00000,Sofia_IEBAS,42.65390,23.38680,0.045632370,0.043415207
20201101 09:00,9.00000,Strzyzow,49.87860,21.86130,0.054620009,0.052587997
20201101 09:00,9.00000,Tamanrasset_INM,22.79000,5.530000,0.10967496,0.066492122
20201101 09:00,9.00000,Teide,28.27250,-16.64280,0.12644161,0.039450233
20201101 09:00,9.00000,Tel-Aviv_University,32.11290,34.80620,0.31567356,0.36101589
20201101 09:00,9.00000,Trelew,-43.24981,-65.30861,0.18807365,0.062908871
20201101 09:00,9.00000,Tumbarumba,-35.70830,147.9499,0.074785583,0.067340001
